user_id,skills,solved_count,attempts,user_type
905664,C++,3,16,NA
905666,C|Java|C++,17,38,W
1167811,C++,4,1,NA
1036741,C|C++,5,4,W
1183028,C|C++,2,5,NA
1429959,C,0,4,W
1036745,Python|Python 3,7,8,W
1122425,PHP,5,24,NA
1036750,C,1,1,NA
1429975,C,2,4,W
1429977,Java,4,34,W
905692,Ruby,3,0,S
1231655,Java,5,43,NA
905698,C,1,6,S
991357,C++,25,57,W
1036774,C++,3,6,NA
905704,C++,1,1,S
905705,Python|C++,4,3,S
1231657,Java,0,5,W
1036783,C,16,24,NA
1362730,C,0,2,NA
905715,Python|C|C++,1,28,S
924234,Java,1,12,S
1430005,C|C++,26,22,NA
905718,Python|C|C++,6,41,S
1036791,C,0,1,NA
1035051,C,1,0,W
905723,Python|PHP|C++,10,56,S
1430013,C,2,0,NA
905728,C++,2,0,S
1036802,C|C++,6,2,W
905731,C|Java|C++,4,6,W
1100589,C#,0,1,NA
1209816,Java,1,1,NA
905736,Python|Java|C++,57,51,W
1036809,C|Java|C++,8,6,NA
905739,C|C++,6,8,NA
905742,Java,1,2,W
905743,C|C++,5,0,S
1036822,C++,13,20,NA
905751,C|C++,2,3,W
1036827,C,1,0,NA
905758,C|C++,16,21,W
905759,Java,0,1,W
1257228,Python,0,5,W
905766,C|Java|C++,369,215,S
905771,Java,1,0,NA
1253513,Java,1,1,W
1036845,C++,5,8,NA
1231668,Java,0,2,W
1430065,C++,5,14,NA
1122442,C,1,7,NA
1275360,C|C++,6,31,NA
1201052,Java,5,2,W
1430080,Java,0,2,W
1036866,Java|C++,30,20,NA
905800,Python|Java|C++,5,5,W
991374,Java,1,7,NA
969529,C++,3,5,S
1036877,C,2,10,NA
1430094,C,1,1,W
1430095,C,1,0,NA
1253519,C,4,8,NA
1036881,C|C++,35,38,NA
1036885,Python|C,33,54,W
1036886,Java,9,11,NA
905817,Python|C++,0,3,S
1275366,Java,0,1,W
1216143,C++,2,5,NA
1036895,C++,7,5,NA
1036897,Go|Ruby|C|Java|C++,37,23,W
1430114,Java,0,1,NA
1430117,Java,1,0,W
1036904,C++,2,9,NA
905833,C|C++,14,2,W
1036908,C|Java|C++,6,30,W
1362751,C++,1,2,NA
1036913,Python|C|PHP|Java|C++,64,69,W
1253525,C,5,3,W
1430139,Java,0,1,NA
905853,C|Java|C++,6,12,W
1047734,C++,13,4,NA
905855,Java,0,2,NA
1122455,C|Java,5,3,W
1430149,Java,0,1,NA
1430151,C,0,3,NA
905866,Python|C|C++,8,70,S
1036940,C,5,9,NA
1036943,C|C++,10,16,NA
1430160,C++,1,4,W
1430170,C,0,1,NA
1430172,C,0,1,NA
1430173,C,0,2,NA
1430179,C++,6,3,NA
1036965,C|Java,12,31,NA
1036968,C|C++,11,16,W
1025913,,1,0,W
1036976,Python,13,19,NA
1036983,C|Java,2,39,W
956081,Java,1,6,W
947702,Python,5,12,W
1036987,C|C++,51,20,NA
1036989,Java,0,2,W
1430206,C,1,3,NA
1168067,C++,58,37,W
1036996,Java,1,10,W
905926,C++,5,3,S
1036999,C++,0,6,NA
904014,C,2,12,W
1037003,C|Java|C++,16,59,NA
1037006,Java,3,12,NA
1100623,Python|C++,6,0,NA
905942,C++,0,1,W
1037015,Java,15,14,W
1037018,C|C++,0,7,W
905949,C|C++,6,19,S
905950,Java,5,3,W
991399,C,6,17,NA
1438733,C,0,5,NA
1037031,Java,1,6,W
1430249,C|C++,3,1,W
1037035,Java,6,11,W
1037038,C|C++,10,34,NA
1037039,Java,0,1,W
1037040,C++,55,17,W
1037041,Java,8,12,W
1430262,C,5,5,NA
1037048,Java|C++,7,17,NA
905978,Java,5,9,W
1430268,PHP,1,0,NA
905986,C,2,6,W
905988,C++,1,0,NA
905993,C++,4,3,S
905994,Python|C|C++,6,6,S
1037068,C,5,40,NA
1037071,Java,1,2,W
906001,C|Java|C++,12,41,S
1166170,Java,1,0,W
906003,C,3,1,NA
1037081,C,5,11,NA
1430301,C,0,8,W
906016,C,2,10,NA
906018,Python|C,5,4,S
1236221,C#,1,0,W
904029,Python|Java,3,5,NA
1037095,C|C++,54,18,NA
1037096,C++,10,48,NA
927215,C,0,2,S
1409995,Python,1,0,W
1056469,Java,0,1,NA
1275402,C|Java,2,7,W
1037110,Python|C|Java,25,41,W
906042,C++,0,5,S
1100641,C,5,39,NA
1209869,Java,0,1,NA
906053,C++,10,15,S
1037129,Java,0,1,W
1209870,C,6,5,NA
1037131,Python,2,6,NA
1430350,C|C++,11,2,W
1430352,C,1,0,NA
1037137,Python|C|C++,7,6,W
906066,C|C++,4,6,NA
906070,C|Clojure|Python|Text|JavaScript|C++|PHP|Rust,10,49,S
1037150,C,0,8,W
1100647,Python|Java,3,3,NA
1353258,C|Java,4,11,NA
1037155,C++,8,11,W
1335800,Python,0,1,W
906086,PHP|Java|C++,25,11,S
1430375,C,0,1,W
1209875,Java,8,1,W
906092,C|Java|Scala|Lisp|JavaScript|C++|Python|Objective-C|Go|Clojure|Rust,32,140,W
1037165,C|Java,14,47,W
1037169,Java,9,28,W
1430386,C++,1,0,W
1428331,C++,5,1,W
1168250,C++,4,3,NA
906109,C++,1,2,S
906111,C|C++,30,80,W
906112,C|Java|C++,10,43,W
1037185,C,5,4,NA
1384642,Java,1,1,NA
1037190,C|C++,71,95,NA
1037192,C,1,8,NA
1166190,C,1,7,NA
906125,Python|C|C++,13,27,S
1405564,C++,0,2,NA
906128,Python|C|C++,67,66,S
906130,C,11,42,S
1037203,C|C++,10,13,NA
1037210,Java,65,58,W
1135034,C,3,4,W
906143,C,5,19,NA
1056967,C,2,5,NA
906147,Python|Java|C++,27,62,W
1231731,Java,0,1,W
906161,C++,1,5,S
1133220,C,5,102,NA
906171,C++,4,11,S
906179,C++,0,3,S
929472,C++,1,0,NA
1231736,C|C++,4,0,W
1037256,Python|C++,23,15,NA
1037257,Python|C,23,16,W
906186,Java|C|Ruby|C++,12,22,S
1037261,C,1,1,W
1037262,C|Java,3,20,W
906191,Java|C++,4,13,S
1037265,Java,5,45,NA
969594,C|C++,6,15,S
1037268,C++,11,2,NA
1037270,C|C++,12,17,NA
1430488,C|C++,3,4,W
1430490,C,1,0,W
1037278,C#|Java|C++,6,23,W
973549,C#,1,0,NA
1037286,Java,8,19,W
1430503,C++,0,1,NA
1037288,C#,0,1,W
1168361,C#,2,2,NA
1037293,Java,13,11,W
1037297,Java,0,2,NA
1037298,C,5,30,W
906228,Python|C++,2,3,NA
1078827,C++,2,1,W
1253591,C#,6,17,W
1037314,Python|Java|C++,11,3,NA
906244,Python|C|PHP|C++,9,3,W
906248,,1,0,S
1430541,C,0,2,NA
1231748,Java,3,3,W
1430544,C++,0,35,NA
1037330,C|C++,19,15,NA
1037331,C#,0,4,NA
1430548,Java,2,6,W
906262,C|Java|C++,41,35,W
1037339,Java,28,39,W
1430556,Java|C++,2,3,W
1037344,Java,2,0,W
906273,Ruby,1,3,W
1037347,Java,7,15,NA
906276,C++,1,0,S
1319134,Python|C++,5,0,NA
1078300,C,8,6,NA
906296,C++,11,11,S
1406518,C++,4,6,W
991457,C++,3,3,W
1430589,C,16,21,W
1037375,Java,0,3,W
1037376,Java|C++,2,7,W
1319138,C,0,1,W
1362829,Java|C++,8,8,W
906312,Python|Java|C|Ruby|C++,26,16,W
1430609,C,2,6,NA
1037394,Java,2,9,W
906327,C#,1,0,W
906328,Java|C++,1,1,W
1209916,Befunge,0,1,W
1037408,C++,6,7,NA
1430625,Python,9,7,W
1035154,C,1,2,NA
1037411,C++,1,2,NA
947773,C#|Java|C++,20,40,W
1037413,C,2,10,W
1037415,C,1,10,NA
1037417,Java,0,10,W
1037418,C|C++,0,2,NA
969620,Python,2,2,S
1037424,C++,12,19,W
991466,C++,1,0,NA
1430644,Java,0,1,NA
1430645,C,2,1,NA
1037434,Java|Python 3,2,4,W
1037437,C++,1,0,NA
1037438,Java,0,19,W
969623,Java,8,8,W
1037441,C|Java|C++,123,64,NA
1037442,Objective-C|Java|C|C++,10,8,W
906372,C|C++,0,11,S
1166232,C|Java|Perl,6,15,W
1078303,C++,9,1,NA
1078851,C|Java,9,9,W
906380,C|C++,104,201,S
906381,C++,7,12,S
1436194,C,0,1,NA
1037459,C|C++,2,43,NA
1209925,C|C++,1,12,NA
1168533,Java,2,2,W
1057008,Java,4,6,W
1037469,C,2,9,NA
906398,C++,2,7,W
1037471,C++,2,7,NA
906404,Java,5,13,W
1037479,C++,6,4,NA
1037487,C++,3,6,NA
1231775,C#,0,1,W
1037489,C|C++,12,10,W
1037500,C|Java|C++,11,4,NA
1037501,C++,1,0,NA
1430718,C|C++,0,4,NA
1430719,C,0,1,NA
1037506,C|Java,10,16,NA
1037507,C|C++,26,18,NA
1037508,C|C++,40,60,NA
906440,C++,1,0,S
906441,Python|C#|C|Java|C++,47,86,W
1037514,C++,7,0,NA
1037517,Python,2,5,NA
1100708,C#|C++,1,14,W
1037524,C++,0,6,NA
906453,Java,5,8,W
1148919,C,1,1,W
1037527,Python|C|C++,109,222,NA
1100710,Java,0,2,NA
906459,C|C++,18,42,S
906460,Java,1,0,W
906462,C++,11,3,W
906464,C++,1,3,W
1231784,JavaScript|Java,0,15,W
906475,Java,0,1,NA
1085369,C++,2,3,NA
1037550,Java,4,11,W
1037551,Java,3,3,NA
1037554,C|C++,66,45,W
1037556,C|C++,16,18,NA
906486,Python|C++,1,3,S
1037561,C|PHP|C++,22,26,W
1037564,Python|PHP|C++,21,31,NA
1441340,Java,0,1,W
1037566,C++,18,16,NA
1020603,C,10,4,W
1037568,C|C++,18,34,W
906502,Python|C,3,3,W
1037575,Python|C|Java|C++,251,221,W
1188099,Python,0,1,W
1037578,C,0,2,NA
1168651,C,8,56,W
1013337,C#|C|C++,5,6,NA
906509,Java,1,0,S
1037588,Java,0,8,W
969648,C++,1,4,W
1037591,C++,1,1,NA
906520,C|C++,2,9,NA
1037593,Java,2,3,NA
995382,C++,0,1,W
1037597,Python|C|C++,22,20,W
1362002,C,0,1,NA
1406558,C,0,4,W
1037611,C|C++,1,8,NA
906546,Objective-C,0,1,NA
906547,Java|Ruby|JavaScript(Rhino)|C++,5,18,S
1037620,Java,0,2,W
906551,C|Java|C++,13,22,S
1168696,C++,7,1,NA
934280,C|C++,24,17,S
906563,Java,5,2,W
906564,Python|C,16,20,W
1168714,Python|C|C++,10,64,W
1073945,C#,2,0,W
1428409,Java,0,2,NA
906573,Python|C|Java|C++,59,47,W
1037646,Java,5,11,W
1168720,Python,1,0,NA
1100730,C++,1,3,W
1168724,C,1,0,NA
1037657,C|C++,10,0,NA
1168736,C,0,2,NA
1168737,C,11,30,NA
906594,C++,7,10,NA
906596,Python|C|Java|C++,15,27,W
1428414,Java,1,0,W
1037680,Java,0,3,W
1430897,C,4,3,NA
1362081,Java,1,0,W
906614,C,1,1,S
1037687,C|C++,10,23,NA
1168760,Java,1,1,NA
1168762,Java,0,1,W
1168767,C|C++,9,16,NA
906626,C,0,1,NA
1430915,C,0,1,NA
906628,C|C++,11,10,W
1122584,Java,0,1,NA
906633,Text|Ruby|C++,13,33,S
1037708,Java,35,52,W
906637,Java,5,8,S
906640,Python,3,3,NA
1037713,C#|C|Java,4,20,NA
906643,C++,11,17,W
1037716,Java,6,8,W
1168791,C++,2,2,NA
1168794,C++,39,42,NA
906651,Python|C,8,10,S
906654,Python|C|C++,147,130,W
1168799,Java,1,0,NA
1430944,C++,5,1,W
1168804,Java|C++,2,3,NA
1168805,Python|Objective-C|Java|C++,8,5,W
1037734,Python|C|Java|C++,86,295,NA
1430952,C,0,8,W
1037737,Java,4,12,W
1037739,Java,3,8,W
1168812,C|Java,1,24,NA
1168813,C++,15,11,NA
1168814,C|Java,10,21,NA
1168818,C++,0,2,NA
1299891,Java|C++,11,20,W
1168820,Java,3,0,W
1168823,C|C++,2,15,NA
1168824,C++,5,3,NA
1078902,C++,3,2,NA
1299903,C|Java|C++,2,8,NA
982294,C,0,4,W
1319202,C,4,2,NA
1037768,C|C++,3,14,W
1168845,C++,25,22,W
1423111,C,0,1,W
1168847,C++,1,0,NA
1299920,Python,1,5,W
1168850,Java|C++,3,8,NA
1168851,Java,1,5,W
1253669,C,2,0,NA
1168854,C,4,2,NA
1168856,Java,2,1,W
1299929,Java,0,6,W
1057062,C,0,3,NA
1431003,Java,0,3,W
1086960,Java,1,0,NA
1299934,C++,1,0,NA
1168868,Java,0,2,W
1168872,Python,1,0,NA
906732,C++,6,5,W
1168877,Java,2,0,W
1305270,C,0,4,NA
1168882,Java,1,1,W
906740,Java|C++,5,10,S
1406441,C|C++,17,49,W
906743,C|C++,8,22,W
1037816,Python|C,12,33,NA
1037817,C++,4,4,NA
1217980,Java|C++,7,6,W
1299964,C#,1,2,W
1168893,C|Java,3,3,NA
1168895,Java,0,1,W
1431040,C,0,1,NA
1168902,C|C++,1,13,NA
1431048,C|C++,10,11,NA
906761,Python|C++,11,14,S
1037836,C,3,11,NA
1168909,C|C++,7,4,NA
947844,C++,7,25,S
1168914,Java,0,5,W
1168917,Python,2,1,NA
1037846,Java|C++,12,8,W
1037847,C#|C|C++,54,92,W
1168922,Java,1,0,W
906779,C,0,25,S
991537,C|C++,50,21,W
1037853,C|C++,9,29,W
1168926,Python,0,1,NA
1168928,Python,0,1,NA
1431074,C,1,0,NA
906789,Ruby|C|PHP|Java|C++,41,15,S
1078920,C++,4,1,W
1037863,Java,8,11,W
906792,C++,4,7,NA
1037865,C,3,11,NA
906794,Java|C++,100,214,W
906795,C|C++,10,18,S
1168941,Java,0,1,NA
1037871,Java,10,7,W
1078922,Python,1,0,NA
1122613,C,9,34,W
906806,Python|C++,0,7,W
1037882,C++,1,2,NA
1168955,Java|C++,15,16,NA
1431100,C++,0,1,NA
1084342,C,8,13,NA
1319224,C,0,1,NA
1168967,Java|C++,4,10,W
1153284,C,5,7,NA
1209998,C,0,3,NA
1168972,C|C++,4,23,NA
1253690,C++,0,2,NA
906837,C++,6,11,S
1037915,Python,8,2,NA
1431132,C|C++,0,3,W
1168990,Java,3,9,W
1168991,C|Java,8,37,W
969703,PHP|C++,40,11,W
1037921,Python,8,3,W
1037922,Python,2,5,NA
906851,Java,2,6,W
1300069,Java,0,3,W
1168998,Java,1,1,W
1037929,Python|C,8,4,NA
1100778,C++,5,14,W
1431155,Java,0,1,NA
1327881,C,2,4,NA
1037943,Java|C++,9,40,NA
956113,C,2,3,NA
1037952,Java,1,2,W
1169030,C++,6,15,W
1169035,C#,17,16,W
1037967,C|C++,14,12,NA
906898,C|C++,2,2,W
1431188,C,0,4,NA
1037973,C|Java|C++,7,9,W
969712,C,2,8,NA
1188166,Java|C++,2,2,NA
1248537,C,1,22,NA
1169052,Java,8,11,NA
1037981,C++,1,2,W
1431198,C++,0,1,W
1037984,C++,18,59,W
1428466,C++,2,4,NA
1169062,C|Java|C++,33,67,W
1037991,Java,2,1,W
906924,C++,2,3,S
1431213,C++,3,1,NA
1100788,C++,4,3,NA
1169074,C,5,32,NA
969717,C,4,30,S
1383838,Java,1,2,W
991563,C++,5,7,NA
906937,C,2,18,S
906942,C|C++,7,14,W
1169087,C++,11,18,W
1431232,C++,5,30,W
1057283,Java|Ruby,2,0,W
1038019,Java,7,4,NA
1169092,Java,2,39,NA
1038021,C|C++,19,15,NA
1100792,C#,0,1,W
1169096,Python,17,15,NA
1169097,Java,5,5,W
1327100,C,1,7,NA
1169101,C,1,1,NA
906958,Python|C|C++,6,2,W
991567,C++,6,13,NA
1038036,C|C++,12,9,NA
1169110,C|Java|C++,23,61,W
1405662,C,1,0,NA
906977,C|Java,5,5,W
1169122,Java,7,5,W
1038051,Java,3,3,W
969725,C,1,2,NA
1169125,C++,7,11,NA
916836,C,0,6,S
1038056,Java,30,27,W
1169134,JavaScript|Java,1,8,NA
1035263,C|C++,2,2,NA
1169137,Java,0,1,W
1169140,C|Java,2,8,W
1038069,C,2,4,NA
907002,C|C++,43,15,S
1309551,C|Java,0,8,NA
907006,Python|C|C++,8,6,S
1038082,Java,3,29,W
1353289,C|C++,1,4,NA
1038086,Java,0,5,W
1169163,Java,2,1,W
907022,Text|C|PHP|Java|C++,25,78,W
1169168,Objective-C|C,1,4,NA
1038099,Java,2,7,NA
1169173,C|Java|C++,150,97,NA
1038102,Java,0,1,W
1253724,C++,4,0,W
907040,C++,4,16,W
1038113,Python,3,2,NA
1038114,Java,6,12,W
1169188,C++,27,17,W
1200439,Java,4,1,W
1169193,Java,3,1,W
1253726,C++,1,0,NA
1038124,C++,0,1,NA
1038125,Java,6,8,W
907054,Python|C,14,23,W
1038127,Java,15,46,W
1169204,Python|Java|C++,39,25,W
1169207,C#|C++,2,29,W
907069,Python,0,3,W
1169215,C|PHP,1,3,NA
1038144,Java,0,2,W
1038145,C,0,1,W
1126336,C|C++,4,5,W
1209262,Java,0,1,W
907078,Java,1,4,W
1319267,Java|C++,19,27,NA
907081,C|C++,4,4,S
907084,Python|C|C++,41,60,S
1038166,C|Java|C++,9,25,NA
1169240,C|C++,8,2,W
1169242,C|C++,1,1,NA
907099,C++,4,2,S
1038172,C|Java,2,5,NA
1038173,Java|C++,8,29,W
1078972,C,1,1,NA
907103,Java,5,3,NA
1384807,C++,0,1,NA
1169250,Java,9,16,W
1169254,C|C++,21,25,W
1428499,C++,1,5,NA
907113,Python|C++,9,5,W
1038186,Java,1,5,W
1038187,Java,0,1,W
1169262,C|Java,7,6,W
907119,Java,3,0,S
1431409,C,3,5,W
1169266,Java,2,0,W
1431412,C,0,4,NA
1038200,Python|Java|C++,45,33,NA
1402952,Java,1,0,W
1169275,Java,2,3,W
1038204,Python|C++,28,43,NA
1169278,C|C++,18,8,NA
1275586,Java,1,1,NA
1169284,Java,3,5,NA
1169286,C|C++,10,4,NA
1169287,C++,9,16,NA
1038216,Java|C++,30,50,NA
1169291,Java,0,2,W
907149,C++,1,5,W
1210052,C++,4,4,W
1038224,C|Java|Python|JavaScript|C++|PHP|Ruby,189,75,W
1169298,Java,0,1,NA
1038228,C|Java,1,9,W
1431446,C++,5,0,W
1169303,C,0,3,NA
1169304,Java,0,1,W
907166,C|C++,6,10,S
1431455,C,1,3,NA
1100152,C#,4,13,NA
1200536,PHP,1,0,W
1169314,C|C++,23,11,NA
1169315,Java,1,2,W
907172,C|Java|C++,1,6,S
984834,C|C++,2,5,W
907187,Python|C,7,11,W
1169333,Java,1,2,W
1169334,Java,1,2,NA
1038263,C|Java,8,11,NA
1135069,Java,0,1,W
926070,Perl,0,1,NA
1038267,C,2,16,W
907196,Java,2,1,W
1169341,Java,4,2,W
1169343,C++,2,5,W
1038274,C|Java|C++,15,44,NA
1038276,C|Java|C++,28,11,NA
1169350,Python|Java|Python 3,45,39,W
1100835,C,1,1,NA
947918,C,1,4,W
1253753,Java,0,2,W
1428516,C++,0,1,W
947919,C++,4,7,S
1431513,C,0,2,W
1169372,Java|C++,9,2,NA
1253756,Python,1,0,NA
1169375,C,1,2,NA
1169377,Java,0,1,W
1169378,C|PHP,6,8,W
1082599,C++,1,3,W
907237,C++,3,3,S
969768,Java,5,5,W
1431527,Java,2,6,W
1169384,C,13,19,NA
1038315,C#,1,0,W
1169388,Python|Python 3,28,40,NA
1038317,C|Java,2,19,W
1038318,Java,1,4,W
1169391,Python|Java,12,11,W
1231914,C++,5,2,NA
1169396,Java,1,5,W
1431541,C++,7,2,W
991616,C#|C++,1,6,W
907256,C#|C|C++,13,40,W
1169402,Python|C|C++,62,49,W
1169403,C|C++,14,10,W
1384833,C,0,1,W
1431549,C|Java,12,8,W
956126,C|C++,6,13,W
1431552,C,3,4,W
1169410,Java,1,0,W
1038339,C|C++,34,25,NA
1169412,C,11,5,W
907274,C|C++,2,1,W
1169420,C++,1,1,W
1384836,Python,0,2,NA
1038351,Python|C|C++,2,2,NA
1431568,C,4,1,NA
1169426,C,3,9,NA
1038357,Java,3,8,W
1169430,C++,20,15,W
1169434,PHP,1,11,NA
1038363,C,1,0,NA
1038364,C|C++,1,7,NA
1144540,C++,2,16,W
1431583,C,1,0,W
1038368,Java,3,1,W
1038369,Java,4,0,W
1169444,C|C++,18,64,NA
1038373,Java,0,1,W
1038378,C|Java|C++,23,28,W
907308,Python|C++,11,35,W
1169454,C++,3,7,NA
1169456,Java,0,5,NA
1169457,C++,2,0,NA
1169458,Java,2,0,W
1169462,C++,4,2,NA
1428534,C|C++,1,5,W
1038395,C++,16,4,NA
1169468,Python|C|PHP|Java,19,25,NA
1038401,Java,7,39,W
1038402,C|C++,56,80,NA
1100856,C#|Java|C++,4,7,W
1038408,C++,9,21,NA
1038411,C,0,1,W
1166393,C#|Java|C++,12,27,W
1431629,C,0,1,W
907344,C++,2,2,S
904250,Java,1,1,NA
1038421,Java,4,11,W
1169499,C|Java,2,11,NA
1038428,C++,12,9,W
1169501,C|Java|C++,25,7,W
1035324,C++,12,22,NA
1431650,Java,1,1,NA
907363,C++,1,2,NA
907364,Python|C++,8,10,W
1169511,C|Java|C++,6,21,W
1431659,Haskell|Java|C++,0,9,W
1038446,Java,1,10,W
1038449,Java,0,3,W
1341162,Python,1,0,NA
1169523,Python|Java|C++,34,10,W
907380,C|PHP,5,5,W
1169526,C#,1,6,W
907383,Python|Java,1,12,W
1169528,C++,9,3,W
1169529,C|Java,3,7,W
1169531,Java,5,21,W
1038460,C,4,5,NA
1431677,C,3,2,W
988327,Ruby,0,11,NA
1038463,Java,1,1,W
1038464,C|C++,4,0,NA
1169537,C#,2,8,W
1169538,C++,0,5,NA
1038467,C#|Python|C|Java|C++,46,89,W
907396,Java,3,4,W
1169541,Java,1,1,W
1169992,C,5,11,NA
1169543,Python|C|C++,160,247,NA
1169544,C++,24,11,W
1038473,C|C++,3,4,NA
1237083,Perl,0,1,W
1038475,Java,1,5,W
1038478,C|C++,25,10,NA
1038481,C|Java|C++,33,39,W
1038483,Java,1,2,W
1038486,C,0,3,W
1431703,Java,1,7,W
1038489,C|C++,1,9,NA
1038490,Java,2,6,NA
1038492,C++,1,1,NA
907424,Java,1,1,NA
1169569,C++,20,4,NA
1038500,Python|C++,5,32,NA
907429,Java,4,5,NA
907430,C|C++ (g++ 4.8.1)|Java|C++,136,139,W
1038503,C++,60,38,NA
907436,Python|C,5,8,W
1431726,Java,7,14,W
1169583,C,0,6,NA
1169587,Python,3,9,W
1038517,C|Java,1,5,W
1038518,C,0,3,NA
1431735,C,2,0,W
1341174,Python,13,9,W
926113,C|Java,1,3,S
1314023,Java,1,0,NA
1428556,C,0,2,W
1122722,C++,4,8,W
1169603,C,0,2,NA
1428557,C|C++,6,13,NA
1431749,C++,1,0,W
1275640,C,5,13,NA
1431752,Python,3,1,NA
1335846,C++,0,1,NA
1341177,Java,0,1,NA
1038541,Java,1,2,W
1038544,C++,5,0,NA
1169618,C,0,1,NA
1169619,C|Java,3,5,W
1384869,C,6,5,W
1038552,C|Java,8,6,W
1314024,Java,1,0,NA
1038556,C,7,1,NA
1431773,C++,1,4,W
1038558,C,1,4,NA
943040,C|Java|C++,1,7,S
1071253,C,0,1,W
1079037,C,3,9,NA
1431784,C|Scala|Python|R(RScript)|Ruby|Rust,1,8,W
1319337,Java,0,2,NA
1056518,Java,3,7,W
1057194,C#|C|PHP,7,8,W
1038579,C|Java|C++,147,98,NA
1038580,C|Java,1,1,W
1038583,Java,5,1,W
1038584,Python|C|Java|C++,126,119,W
1431801,Java,0,2,NA
1276189,C,2,18,NA
907517,C++,1,8,NA
1431810,C,0,1,W
1169670,C#|PHP,9,43,W
1122734,C,1,3,NA
1431819,Pascal,0,1,W
1169679,Java,0,4,W
1038609,C,2,1,NA
926128,C,0,2,S
1431832,C,2,1,W
1169689,C,5,7,NA
947974,Python,0,1,W
907549,Java|C++,14,9,S
1169694,C|Java,2,0,W
907551,Python|C++,48,26,S
1169698,C,3,8,W
1100893,C#,0,1,NA
1038629,C,6,4,NA
1038630,JavaScript(Node.js),30,24,W
1431848,Java,1,1,W
1056520,C,2,11,NA
1038637,C++,4,19,W
1038638,C|C++,32,24,W
1038639,C++,18,13,NA
1038640,Python|C|Java|C++,25,25,NA
1038641,C|Java|C++,50,116,W
1038642,C|Java,1,1,NA
1431859,C++,0,1,W
1038645,C,9,19,NA
1038649,Java,4,0,W
1057206,C|Java|C++,3,5,W
1035361,C++,0,4,NA
1431870,C,1,1,W
907583,C++,5,26,S
1431873,Python,0,1,W
1038658,Java,1,1,NA
907591,Python|C#|C|Java|C++,44,104,S
969827,PHP,5,6,W
1038670,C++,12,9,W
1169743,Java,2,3,W
907600,C|C++,22,34,S
907602,C++,5,14,NA
1169748,C++,1,7,NA
1038677,C++,1,0,NA
907609,C++,6,18,S
1231974,C,1,2,NA
1169758,C++,0,9,NA
907620,Java|C++,9,18,S
1082709,Java,2,3,W
1169766,C,1,11,NA
907627,Python|C++,3,2,NA
969833,C++,1,2,W
907629,C++,2,2,S
1038703,C++,1,7,NA
1038705,C++,15,12,NA
1035370,C,1,8,NA
1169780,C++,3,3,W
1188288,C#,0,1,W
1231979,C,2,2,NA
1038717,C,1,2,NA
1428588,C++,0,10,NA
1038719,C|Ruby,15,16,NA
1038723,Java,6,13,W
1038726,C|Java,1,2,NA
1428590,C++,1,3,W
1038731,Java,0,5,W
1038734,C++,3,4,W
1038736,C++,6,6,W
1038740,Java,0,3,W
1169814,Java,5,4,W
1038744,C|C++,24,12,W
1038745,Java,2,3,W
1038747,C|C++,12,52,NA
1038748,C|C++,8,7,NA
1169823,PHP,0,1,NA
991687,Java,1,2,W
1392592,C,1,0,NA
1169829,C,6,18,W
1038758,PHP|C++,44,48,W
1038759,C|Java,0,2,W
1038761,Java,23,46,W
1038762,Java,0,4,W
1038764,C,2,3,NA
1038765,C++,3,10,NA
1231988,C,0,1,W
1038774,C,2,3,NA
1038775,C|Java|C++,34,12,W
1122763,C++,1,0,NA
1038778,Java,6,4,W
1038780,Java,1,3,W
1073983,Java,0,1,W
1079074,Java,1,5,W
1169859,C,5,4,NA
1432004,Python,0,5,W
1038792,C|Java,3,6,NA
1038799,C++,15,4,NA
1038800,C++,6,2,W
1161274,C|C++,3,2,NA
1406757,C,0,4,NA
1169880,C#,1,0,NA
907739,C++,12,7,S
907741,Text|C|Java|C++,6,12,NA
1038820,C,1,12,W
907750,C|Java|C++,32,91,S
907753,C|C++,9,11,W
1432042,C,2,0,W
1078349,C|Java,9,49,W
1038829,C|Java,12,11,NA
926164,C++,5,8,S
1038832,C++,16,31,NA
1275690,,1,0,NA
1038836,C++,1,0,W
1100928,C++,5,14,NA
1079083,C|C++,13,25,NA
1169914,Java,7,2,W
1038843,C|Java,32,61,W
1038847,C|C++,20,12,NA
1384919,C|C++,1,5,W
1038851,C|C++,2,4,W
1038853,Java,1,6,W
1038856,C,0,20,NA
907785,Java|C++,3,0,W
1038858,Java,6,7,NA
1038859,C|Java,11,77,W
1253849,C|Java,0,2,W
907792,Python|C,6,8,S
1038867,C,0,1,NA
1038868,C++,3,2,NA
1169943,Java,3,0,W
1038872,Java,2,6,W
907802,C|C++,15,5,NA
907805,C|Ruby|C++,2,1,S
1253852,Python|C|Java|C++,92,11,W
1169954,Python|C|C++,38,63,W
1213651,Java,5,5,NA
1428616,C++,5,5,NA
1432110,Python,0,1,NA
1117632,C++,1,0,NA
1169973,C++,16,40,W
907838,Java|C++,11,11,W
1087081,C++,1,7,NA
1432134,C,0,3,NA
1078352,Python|C|C++,19,31,W
1057251,C,0,5,NA
1432139,C,1,0,NA
1144633,C,0,1,NA
1038928,C|C++,13,70,NA
1079098,C,2,15,NA
1272895,Python|C++,20,13,W
1100944,C,0,2,NA
1383869,Python,3,0,W
1384934,C++,2,0,NA
1232017,C,0,3,NA
1432157,Java,8,6,W
1079100,Java|C++,4,0,NA
907878,C|C++,13,7,S
948030,C++,1,0,NA
